graph_uid,tracking_timestamp_us,utc_timestamp_ns,tx_world_device,ty_world_device,tz_world_device,qx_world_device,qy_world_device,qz_world_device,qw_world_device,device_linear_velocity_x_device,device_linear_velocity_y_device,device_linear_velocity_z_device,angular_velocity_x_device,angular_velocity_y_device,angular_velocity_z_device,gravity_x_world,gravity_y_world,gravity_z_world,quality_score,geo_available,tx_ecef_device,ty_ecef_device,tz_ecef_device,qx_ecef_device,qy_ecef_device,qz_ecef_device,qw_ecef_device
ea7288b8-b6a0-012d-8156-257aba6bd796,153857796,1686767226602923539,-2.905433,-2.707476,0.015218,0.039870150,0.750162941,-0.057371077,0.657551893,0.146180,-0.747513,-0.462575,-0.499245,-0.039158,0.037477,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153858795,1686767226602923539,-2.906009,-2.708148,0.015145,0.039720003,0.750162971,-0.057171291,0.657578346,0.146204,-0.747198,-0.462841,-0.502536,-0.038979,0.038898,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153859795,1686767226602923539,-2.906586,-2.708820,0.015072,0.039569962,0.750162529,-0.056969913,0.657605374,0.145785,-0.747090,-0.462886,-0.503610,-0.041793,0.042175,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153860794,1686767226602923539,-2.907162,-2.709492,0.015000,0.039420439,0.750161724,-0.056767870,0.657632744,0.145996,-0.747034,-0.462815,-0.503846,-0.040677,0.042474,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153861838,1686767226602923539,-2.907763,-2.710195,0.014924,0.039264402,0.750160415,-0.056557564,0.657661692,0.146015,-0.747332,-0.462331,-0.499866,-0.044110,0.040687,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153862792,1686767226602923539,-2.908312,-2.710838,0.014854,0.039122713,0.750157709,-0.056367601,0.657689531,0.145789,-0.747777,-0.461709,-0.494448,-0.049247,0.039877,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153863792,1686767226602923539,-2.908886,-2.711513,0.014781,0.038976434,0.750153316,-0.056169586,0.657720167,0.145146,-0.748057,-0.461287,-0.491109,-0.052388,0.045074,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153864791,1686767226602923539,-2.909459,-2.712187,0.014709,0.038832910,0.750147216,-0.055972583,0.657752407,0.144697,-0.748551,-0.460593,-0.485042,-0.058099,0.046068,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153865790,1686767226602923539,-2.910031,-2.712863,0.014637,0.038689403,0.750139809,-0.055777963,0.657785844,0.145385,-0.748604,-0.460328,-0.483544,-0.059823,0.039427,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153866835,1686767226602923539,-2.910628,-2.713569,0.014560,0.038537598,0.750131103,-0.055577827,0.657821622,0.145902,-0.748874,-0.459808,-0.479429,-0.063743,0.032831,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153867789,1686767226602923539,-2.911173,-2.714215,0.014490,0.038398334,0.750121883,-0.055398098,0.657855440,0.146068,-0.749103,-0.459367,-0.475882,-0.067623,0.029467,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153868788,1686767226602923539,-2.911743,-2.714892,0.014416,0.038252167,0.750110949,-0.055211750,0.657892087,0.146147,-0.749139,-0.459158,-0.474599,-0.071106,0.027545,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153869787,1686767226602923539,-2.912313,-2.715569,0.014342,0.038106263,0.750099293,-0.055025819,0.657929420,0.146136,-0.749191,-0.458933,-0.473427,-0.071578,0.029334,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153870787,1686767226602923539,-2.912882,-2.716247,0.014268,0.037960533,0.750087350,-0.054839593,0.657967008,0.146327,-0.749010,-0.458976,-0.474855,-0.072521,0.028923,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153871831,1686767226602923539,-2.913477,-2.716955,0.014190,0.037808766,0.750074802,-0.054645140,0.658006229,0.146506,-0.749230,-0.458543,-0.471815,-0.071540,0.030500,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153872785,1686767226602923539,-2.914019,-2.717603,0.014118,0.037670887,0.750062766,-0.054469242,0.658042440,0.146816,-0.749551,-0.457984,-0.467204,-0.075302,0.026638,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153873784,1686767226602923539,-2.914586,-2.718282,0.014043,0.037526527,0.750048775,-0.054287738,0.658081634,0.147000,-0.749826,-0.457480,-0.463057,-0.079470,0.023916,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153874784,1686767226602923539,-2.915153,-2.718962,0.013967,0.037382304,0.750032577,-0.054107653,0.658123134,0.146514,-0.749844,-0.457336,-0.462347,-0.088120,0.024163,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153875783,1686767226602923539,-2.915719,-2.719642,0.013892,0.037238505,0.750013592,-0.053927711,0.658167690,0.145957,-0.749853,-0.457204,-0.461825,-0.095943,0.025862,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153876828,1686767226602923539,-2.916311,-2.720353,0.013814,0.037089545,0.749992752,-0.053739367,0.658215252,0.146193,-0.750068,-0.456778,-0.459198,-0.093019,0.029183,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153877781,1686767226602923539,-2.916850,-2.721003,0.013742,0.036956438,0.749974511,-0.053567512,0.658257530,0.146279,-0.750554,-0.456091,-0.453941,-0.089706,0.034195,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153878781,1686767226602923539,-2.917414,-2.721685,0.013666,0.036820173,0.749956776,-0.053387715,0.658299978,0.146850,-0.750961,-0.455447,-0.449354,-0.083069,0.037376,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153879780,1686767226602923539,-2.917977,-2.722367,0.013590,0.036685360,0.749939712,-0.053208579,0.658341446,0.147093,-0.750979,-0.455247,-0.448980,-0.084793,0.036683,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153880779,1686767226602923539,-2.918540,-2.723049,0.013513,0.036549979,0.749922189,-0.053030189,0.658383329,0.147662,-0.751020,-0.455002,-0.448198,-0.085851,0.033677,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153881824,1686767226602923539,-2.919128,-2.723763,0.013432,0.036406308,0.749903251,-0.052844954,0.658427753,0.148412,-0.750790,-0.455071,-0.450275,-0.088726,0.027642,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153882778,1686767226602923539,-2.919664,-2.724415,0.013358,0.036274211,0.749884330,-0.052677686,0.658469996,0.148254,-0.751240,-0.454427,-0.444920,-0.096214,0.026235,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153883777,1686767226602923539,-2.920225,-2.725099,0.013279,0.036136378,0.749863060,-0.052504589,0.658515619,0.148787,-0.751451,-0.454014,-0.442619,-0.096738,0.024277,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153884777,1686767226602923539,-2.920786,-2.725784,0.013200,0.035998964,0.749841209,-0.052332882,0.658561694,0.148956,-0.751770,-0.453518,-0.439337,-0.099448,0.023929,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153885776,1686767226602923539,-2.921345,-2.726468,0.013121,0.035862183,0.749818746,-0.052162904,0.658608217,0.149491,-0.752019,-0.453069,-0.436521,-0.099853,0.021976,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153886820,1686767226602923539,-2.921929,-2.727185,0.013037,0.035720274,0.749794697,-0.051986733,0.658657235,0.149573,-0.752431,-0.452428,-0.431755,-0.101907,0.023198,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153887774,1686767226602923539,-2.922462,-2.727840,0.012961,0.035592599,0.749772083,-0.051827496,0.658702438,0.149802,-0.752936,-0.451646,-0.425608,-0.102735,0.023687,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153888773,1686767226602923539,-2.923019,-2.728527,0.012880,0.035460140,0.749748878,-0.051662558,0.658748949,0.150782,-0.753124,-0.451145,-0.422733,-0.098145,0.021758,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153889773,1686767226602923539,-2.923576,-2.729215,0.012798,0.035327689,0.749726321,-0.051498860,0.658794555,0.151326,-0.753187,-0.450840,-0.421608,-0.098247,0.020200,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153890772,1686767226602923539,-2.924133,-2.729902,0.012716,0.035194534,0.749703259,-0.051336099,0.658840628,0.151741,-0.753058,-0.450770,-0.422593,-0.101256,0.017522,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153891817,1686767226602923539,-2.924714,-2.730621,0.012629,0.035054289,0.749677754,-0.051165976,0.658890359,0.151741,-0.752940,-0.450729,-0.423688,-0.106471,0.017487,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153892771,1686767226602923539,-2.925244,-2.731278,0.012550,0.034925713,0.749653880,-0.051011220,0.658936348,0.152587,-0.753027,-0.450403,-0.422310,-0.105184,0.014555,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153893770,1686767226602923539,-2.925799,-2.731966,0.012465,0.034790860,0.749629707,-0.050849426,0.658983486,0.153262,-0.752946,-0.450243,-0.423140,-0.101202,0.015833,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153894769,1686767226602923539,-2.926353,-2.732654,0.012380,0.034655816,0.749606811,-0.050687615,0.659029111,0.154281,-0.752924,-0.449956,-0.422855,-0.097258,0.013372,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153895768,1686767226602923539,-2.926908,-2.733343,0.012294,0.034520437,0.749585011,-0.050526439,0.659073387,0.155013,-0.752963,-0.449610,-0.421814,-0.094393,0.012807,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153896813,1686767226602923539,-2.927487,-2.734064,0.012203,0.034378645,0.749562800,-0.050359353,0.659118846,0.155934,-0.753093,-0.449108,-0.419235,-0.093598,0.008952,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153897767,1686767226602923539,-2.928015,-2.734722,0.012119,0.034249988,0.749543081,-0.050207834,0.659159526,0.156343,-0.753266,-0.448594,-0.416708,-0.090152,0.012148,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153898766,1686767226602923539,-2.928560,-2.735417,0.012050,0.034204720,0.749520888,-0.050115243,0.659194158,0.156369,-0.753361,-0.448112,-0.416266,-0.092324,0.014298,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153899766,1686767226602923539,-2.929111,-2.736108,0.011961,0.034072318,0.749499994,-0.049956206,0.659236842,0.156825,-0.753485,-0.447575,-0.414210,-0.091782,0.014834,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153900765,1686767226602923539,-2.929662,-2.736798,0.011872,0.033940839,0.749479361,-0.049798021,0.659279048,0.157457,-0.753592,-0.447002,-0.411813,-0.090224,0.014622,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153901809,1686767226602923539,-2.930237,-2.737520,0.011777,0.033803230,0.749458748,-0.049634232,0.659321902,0.158810,-0.753612,-0.446435,-0.409959,-0.085891,0.009971,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153902610,1686767226702923539,-2.930677,-2.738074,0.011704,0.033697319,0.749443508,-0.049509554,0.659354020,0.161246,-0.752462,-0.447820,-0.405093,-0.084579,0.001725,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153902770,1686767226702923539,-2.930753,-2.738193,0.011706,0.033763517,0.749438937,-0.049550997,0.659352715,0.160433,-0.752189,-0.448085,-0.409807,-0.086079,0.008931,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153903752,1686767226702923539,-2.931262,-2.738888,0.011599,0.033629131,0.749420962,-0.049398841,0.659391430,0.161798,-0.752120,-0.447651,-0.409339,-0.082913,0.002823,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153904751,1686767226702923539,-2.931780,-2.739595,0.011490,0.033491521,0.749403851,-0.049245519,0.659429349,0.162702,-0.752164,-0.447051,-0.407466,-0.078821,0.002027,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153905750,1686767226702923539,-2.932297,-2.740302,0.011379,0.033353717,0.749387934,-0.049094125,0.659465708,0.164013,-0.752277,-0.446294,-0.404314,-0.075497,-0.003432,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153906795,1686767226702923539,-2.932836,-2.741043,0.011262,0.033208112,0.749371506,-0.048937187,0.659503388,0.164537,-0.751889,-0.446119,-0.407090,-0.077706,-0.005833,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153907749,1686767226702923539,-2.933329,-2.741718,0.011155,0.033072971,0.749355912,-0.048793540,0.659538540,0.165072,-0.751367,-0.446122,-0.411516,-0.079856,-0.008870,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153908748,1686767226702923539,-2.933844,-2.742425,0.011042,0.032928917,0.749339835,-0.048641852,0.659575218,0.165890,-0.750712,-0.446223,-0.417533,-0.077015,-0.010337,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153909747,1686767226702923539,-2.934359,-2.743132,0.010928,0.032784185,0.749324987,-0.048489291,0.659610529,0.166574,-0.750754,-0.445529,-0.415778,-0.072484,-0.009042,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153910747,1686767226702923539,-2.934873,-2.743840,0.010813,0.032639806,0.749311876,-0.048336705,0.659643781,0.167626,-0.750565,-0.445060,-0.416530,-0.066187,-0.009883,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153911791,1686767226702923539,-2.935409,-2.744579,0.010692,0.032488603,0.749299979,-0.048178149,0.659676359,0.168718,-0.750630,-0.444219,-0.414139,-0.061913,-0.012860,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153912745,1686767226702923539,-2.935898,-2.745255,0.010580,0.032348696,0.749290291,-0.048034785,0.659704692,0.170068,-0.750232,-0.443942,-0.416838,-0.059107,-0.020142,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153913745,1686767226702923539,-2.936410,-2.745963,0.010461,0.032198927,0.749281259,-0.047886140,0.659733084,0.171407,-0.749956,-0.443473,-0.418013,-0.055866,-0.026906,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153914744,1686767226702923539,-2.936921,-2.746670,0.010341,0.032048040,0.749273346,-0.047738686,0.659760103,0.172084,-0.749888,-0.442755,-0.417106,-0.052388,-0.027075,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153915743,1686767226702923539,-2.937431,-2.747377,0.010220,0.031897620,0.749266646,-0.047590268,0.659785724,0.172401,-0.749530,-0.442343,-0.419629,-0.048179,-0.023200,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153916788,1686767226702923539,-2.937964,-2.748117,0.010094,0.031741315,0.749260358,-0.047433034,0.659811725,0.172355,-0.749354,-0.441709,-0.420233,-0.048017,-0.019441,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153917742,1686767226702923539,-2.938449,-2.748793,0.009978,0.031599200,0.749254928,-0.047287991,0.659835123,0.172570,-0.749022,-0.441321,-0.422862,-0.045881,-0.017301,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153918741,1686767226702923539,-2.938957,-2.749500,0.009857,0.031449491,0.749249861,-0.047136983,0.659858834,0.173674,-0.749095,-0.440325,-0.419927,-0.044121,-0.024609,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153919740,1686767226702923539,-2.939464,-2.750208,0.009734,0.031297512,0.749245710,-0.046988369,0.659881372,0.174764,-0.748785,-0.439704,-0.421117,-0.040772,-0.030853,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153920739,1686767226702923539,-2.939970,-2.750916,0.009609,0.031141861,0.749242345,-0.046841146,0.659903023,0.175821,-0.748169,-0.439396,-0.425513,-0.040251,-0.039373,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153921784,1686767226702923539,-2.940499,-2.751656,0.009479,0.030976563,0.749239572,-0.046686851,0.659924885,0.176042,-0.747753,-0.438884,-0.428358,-0.037102,-0.037484,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153922738,1686767226702923539,-2.940980,-2.752332,0.009359,0.030824366,0.749237923,-0.046545841,0.659943844,0.176940,-0.747437,-0.438298,-0.429871,-0.034872,-0.043484,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153923737,1686767226702923539,-2.941484,-2.753039,0.009232,0.030662555,0.749237343,-0.046398967,0.659962383,0.177754,-0.747046,-0.437759,-0.432345,-0.030686,-0.047245,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153924736,1686767226702923539,-2.941987,-2.753747,0.009105,0.030498223,0.749237082,-0.046252334,0.659980587,0.178019,-0.746568,-0.437351,-0.435548,-0.033441,-0.051726,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153925736,1686767226702923539,-2.942490,-2.754454,0.008978,0.030332653,0.749237162,-0.046105517,0.659998399,0.178325,-0.746360,-0.436610,-0.435972,-0.028852,-0.050563,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153926780,1686767226702923539,-2.943014,-2.755193,0.008844,0.030160284,0.749238352,-0.045950516,0.660015757,0.178074,-0.745998,-0.436085,-0.438601,-0.026773,-0.046233,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153927734,1686767226702923539,-2.943491,-2.755869,0.008722,0.030003228,0.749241129,-0.045806561,0.660029769,0.178533,-0.745575,-0.435673,-0.442067,-0.018016,-0.043375,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153928734,1686767226702923539,-2.943991,-2.756576,0.008594,0.029837791,0.749245699,-0.045653626,0.660042676,0.178640,-0.744936,-0.435494,-0.447693,-0.017065,-0.043854,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153929733,1686767226702923539,-2.944490,-2.757282,0.008465,0.029669716,0.749250244,-0.045501282,0.660055613,0.179388,-0.744707,-0.434783,-0.447884,-0.018534,-0.052813,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153930732,1686767226702923539,-2.944988,-2.757989,0.008336,0.029498345,0.749254169,-0.045352112,0.660069105,0.180029,-0.744575,-0.433968,-0.446685,-0.021416,-0.061962,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153931777,1686767226702923539,-2.945508,-2.758728,0.008200,0.029316985,0.749257616,-0.045199614,0.660083732,0.180498,-0.744657,-0.432918,-0.443170,-0.022481,-0.067570,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153932731,1686767226702923539,-2.945981,-2.759403,0.008075,0.029151543,0.749261067,-0.045061738,0.660096569,0.180581,-0.744597,-0.432175,-0.442254,-0.019078,-0.065541,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
ea7288b8-b6a0-012d-8156-257aba6bd796,153933730,1686767226702923539,-2.946475,-2.760110,0.007944,0.028978788,0.749266254,-0.044916453,0.660108191,0.181013,-0.744219,-0.431740,-0.444673,-0.012671,-0.064309,0.000000,0.000000,-9.810000,1.0,0,0.000000,0.000000,0.000000,0.000000000,0.000000000,0.000000000,1.000000000
