tracking_timestamp_us,left_tracking_confidence,tx_left_landmark_0_device,ty_left_landmark_0_device,tz_left_landmark_0_device,tx_left_landmark_1_device,ty_left_landmark_1_device,tz_left_landmark_1_device,tx_left_landmark_2_device,ty_left_landmark_2_device,tz_left_landmark_2_device,tx_left_landmark_3_device,ty_left_landmark_3_device,tz_left_landmark_3_device,tx_left_landmark_4_device,ty_left_landmark_4_device,tz_left_landmark_4_device,tx_left_landmark_5_device,ty_left_landmark_5_device,tz_left_landmark_5_device,tx_left_landmark_6_device,ty_left_landmark_6_device,tz_left_landmark_6_device,tx_left_landmark_7_device,ty_left_landmark_7_device,tz_left_landmark_7_device,tx_left_landmark_8_device,ty_left_landmark_8_device,tz_left_landmark_8_device,tx_left_landmark_9_device,ty_left_landmark_9_device,tz_left_landmark_9_device,tx_left_landmark_10_device,ty_left_landmark_10_device,tz_left_landmark_10_device,tx_left_landmark_11_device,ty_left_landmark_11_device,tz_left_landmark_11_device,tx_left_landmark_12_device,ty_left_landmark_12_device,tz_left_landmark_12_device,tx_left_landmark_13_device,ty_left_landmark_13_device,tz_left_landmark_13_device,tx_left_landmark_14_device,ty_left_landmark_14_device,tz_left_landmark_14_device,tx_left_landmark_15_device,ty_left_landmark_15_device,tz_left_landmark_15_device,tx_left_landmark_16_device,ty_left_landmark_16_device,tz_left_landmark_16_device,tx_left_landmark_17_device,ty_left_landmark_17_device,tz_left_landmark_17_device,tx_left_landmark_18_device,ty_left_landmark_18_device,tz_left_landmark_18_device,tx_left_landmark_19_device,ty_left_landmark_19_device,tz_left_landmark_19_device,tx_left_landmark_20_device,ty_left_landmark_20_device,tz_left_landmark_20_device,right_tracking_confidence,tx_right_landmark_0_device,ty_right_landmark_0_device,tz_right_landmark_0_device,tx_right_landmark_1_device,ty_right_landmark_1_device,tz_right_landmark_1_device,tx_right_landmark_2_device,ty_right_landmark_2_device,tz_right_landmark_2_device,tx_right_landmark_3_device,ty_right_landmark_3_device,tz_right_landmark_3_device,tx_right_landmark_4_device,ty_right_landmark_4_device,tz_right_landmark_4_device,tx_right_landmark_5_device,ty_right_landmark_5_device,tz_right_landmark_5_device,tx_right_landmark_6_device,ty_right_landmark_6_device,tz_right_landmark_6_device,tx_right_landmark_7_device,ty_right_landmark_7_device,tz_right_landmark_7_device,tx_right_landmark_8_device,ty_right_landmark_8_device,tz_right_landmark_8_device,tx_right_landmark_9_device,ty_right_landmark_9_device,tz_right_landmark_9_device,tx_right_landmark_10_device,ty_right_landmark_10_device,tz_right_landmark_10_device,tx_right_landmark_11_device,ty_right_landmark_11_device,tz_right_landmark_11_device,tx_right_landmark_12_device,ty_right_landmark_12_device,tz_right_landmark_12_device,tx_right_landmark_13_device,ty_right_landmark_13_device,tz_right_landmark_13_device,tx_right_landmark_14_device,ty_right_landmark_14_device,tz_right_landmark_14_device,tx_right_landmark_15_device,ty_right_landmark_15_device,tz_right_landmark_15_device,tx_right_landmark_16_device,ty_right_landmark_16_device,tz_right_landmark_16_device,tx_right_landmark_17_device,ty_right_landmark_17_device,tz_right_landmark_17_device,tx_right_landmark_18_device,ty_right_landmark_18_device,tz_right_landmark_18_device,tx_right_landmark_19_device,ty_right_landmark_19_device,tz_right_landmark_19_device,tx_right_landmark_20_device,ty_right_landmark_20_device,tz_right_landmark_20_device
1768008292,0.999783,0.134215,-0.241942,0.265263,0.140872,-0.290629,0.321981,0.14957,-0.305449,0.334835,0.168271,-0.305394,0.333307,0.198239,-0.29787,0.321683,0.25047,-0.176198,0.238154,0.17627,-0.208349,0.242766,0.152595,-0.227728,0.257117,0.175479,-0.227742,0.277434,0.159182,-0.254655,0.298613,0.148891,-0.2735,0.31,0.193912,-0.235948,0.28703,0.173412,-0.267571,0.307584,0.160411,-0.288308,0.320229,0.213053,-0.243911,0.285368,0.194089,-0.270473,0.306711,0.180986,-0.289304,0.320121,0.232758,-0.250553,0.27867,0.218978,-0.268867,0.299126,0.209723,-0.283724,0.30943,0.197857,-0.236678,0.264452,0.999819,0.204575,-0.230574,0.238335,0.166415,-0.30233,0.255888,0.189302,-0.285577,0.276261,0.222897,-0.259244,0.265213,0.238655,-0.265012,0.257933,0.281167,-0.271664,0.13129,0.229297,-0.242063,0.186804,0.213357,-0.235314,0.215827,0.199716,-0.286897,0.185669,0.179128,-0.305548,0.211491,0.170555,-0.30617,0.234224,0.214311,-0.302381,0.192482,0.194902,-0.309716,0.230062,0.191004,-0.298393,0.254872,0.233259,-0.307459,0.199392,0.221264,-0.300148,0.23577,0.221033,-0.280811,0.253995,0.254336,-0.307897,0.205122,0.244087,-0.29798,0.232332,0.242024,-0.283219,0.246131,0.225512,-0.282424,0.193365
1768208260,0.99973,0.135667,-0.243252,0.266323,0.142798,-0.291097,0.324673,0.151768,-0.306003,0.337509,0.170489,-0.306322,0.335345,0.200662,-0.298871,0.323645,0.252097,-0.17785,0.238739,0.177836,-0.20985,0.243768,0.154145,-0.229173,0.258166,0.177318,-0.22924,0.278621,0.161067,-0.25576,0.300325,0.150786,-0.274293,0.312221,0.195805,-0.237429,0.288128,0.17541,-0.268741,0.309255,0.162487,-0.289185,0.322445,0.214931,-0.245406,0.286374,0.196113,-0.271732,0.308135,0.183108,-0.290392,0.321876,0.234591,-0.252079,0.279576,0.221049,-0.270188,0.30037,0.211952,-0.284904,0.311012,0.199602,-0.238251,0.265529,0.999787,0.198861,-0.223073,0.249306,0.159013,-0.294778,0.267583,0.181497,-0.279241,0.287997,0.214862,-0.254391,0.278287,0.231063,-0.26043,0.27062,0.274101,-0.266927,0.142375,0.223126,-0.235795,0.197843,0.207472,-0.228337,0.226848,0.192576,-0.280158,0.197165,0.171723,-0.298201,0.223206,0.163104,-0.298704,0.245924,0.206895,-0.295869,0.204048,0.187239,-0.302893,0.241558,0.183261,-0.291791,0.266456,0.225767,-0.301257,0.210928,0.213631,-0.294192,0.247308,0.213183,-0.275484,0.266175,0.246853,-0.302058,0.216587,0.236574,-0.292509,0.243916,0.234477,-0.278192,0.25817,0.21848,-0.27612,0.204752
1768408227,0.99947,0.127176,-0.234619,0.274623,0.133427,-0.28067,0.335541,0.141662,-0.29537,0.348724,0.160683,-0.296654,0.346445,0.191001,-0.291008,0.333913,0.246114,-0.174593,0.244981,0.17072,-0.20368,0.251189,0.146256,-0.221597,0.266105,0.169759,-0.22202,0.286743,0.152727,-0.247183,0.30944,0.141889,-0.264775,0.322237,0.187995,-0.230609,0.296382,0.166531,-0.260259,0.318808,0.152917,-0.279598,0.332937,0.206803,-0.239334,0.294755,0.187242,-0.264145,0.317613,0.173721,-0.281746,0.332226,0.226159,-0.246921,0.288045,0.212158,-0.263869,0.309503,0.202648,-0.277889,0.320708,0.191605,-0.232238,0.273796,0.999706,0.183437,-0.198984,0.268107,0.140081,-0.267654,0.290333,0.163923,-0.251045,0.309576,0.197378,-0.229621,0.299466,0.213053,-0.237512,0.292691,0.256771,-0.252426,0.164225,0.207204,-0.215854,0.217606,0.191883,-0.206032,0.24608,0.174668,-0.258727,0.219386,0.152917,-0.274184,0.246339,0.144143,-0.27299,0.268972,0.18828,-0.274592,0.227275,0.16825,-0.278361,0.265055,0.164882,-0.265348,0.289103,0.20689,-0.280362,0.23455,0.19489,-0.270771,0.270393,0.194988,-0.251194,0.288362,0.227912,-0.281729,0.240333,0.217774,-0.270634,0.267126,0.216018,-0.255765,0.280851,0.200715,-0.255362,0.22682
1768608195,0.998623,0.106509,-0.192867,0.30314,0.111678,-0.232699,0.368375,0.119489,-0.24683,0.382642,0.138287,-0.250033,0.379718,0.168203,-0.246723,0.36647,0.228157,-0.144646,0.264318,0.15113,-0.167324,0.275591,0.126095,-0.182052,0.292863,0.150219,-0.181945,0.312876,0.132285,-0.203538,0.338383,0.12071,-0.218938,0.353199,0.168138,-0.190968,0.32271,0.145534,-0.216718,0.34857,0.131169,-0.233542,0.364989,0.186177,-0.201226,0.321332,0.165887,-0.222306,0.347113,0.151771,-0.237454,0.363769,0.204647,-0.210873,0.314769,0.190255,-0.224277,0.338369,0.180196,-0.236159,0.351414,0.170731,-0.194976,0.300282,0.999728,0.175056,-0.177108,0.282524,0.128167,-0.242804,0.308388,0.152255,-0.226641,0.326815,0.1867,-0.206962,0.315421,0.20218,-0.21605,0.309273,0.24513,-0.240029,0.181728,0.19771,-0.198281,0.233137,0.183071,-0.185996,0.261007,0.162887,-0.239505,0.237039,0.140563,-0.252442,0.264837,0.131931,-0.249537,0.28737,0.175796,-0.255469,0.245855,0.155628,-0.256305,0.28374,0.152698,-0.241992,0.307097,0.194141,-0.26162,0.25348,0.182491,-0.249508,0.288669,0.183376,-0.229008,0.305553,0.215089,-0.263573,0.259364,0.205475,-0.250662,0.285529,0.204354,-0.235031,0.298451,0.189062,-0.236859,0.244307
1768808163,0.999319,0.0982129,-0.141141,0.332367,0.0986184,-0.176509,0.400398,0.103623,-0.188488,0.415999,0.122392,-0.192,0.415016,0.154135,-0.190265,0.404892,0.223972,-0.100914,0.297207,0.14564,-0.120219,0.305639,0.118964,-0.132259,0.322533,0.141931,-0.130672,0.344187,0.121929,-0.149594,0.370271,0.109027,-0.16378,0.385203,0.158882,-0.139132,0.356032,0.133459,-0.161726,0.382222,0.117224,-0.176826,0.398574,0.176597,-0.149994,0.356881,0.153642,-0.167876,0.382842,0.137632,-0.181167,0.39937,0.195082,-0.160802,0.352549,0.178756,-0.171339,0.376344,0.167414,-0.181631,0.389685,0.162734,-0.145497,0.334337,0.999735,0.170181,-0.143724,0.302905,0.120899,-0.204262,0.334032,0.145256,-0.188773,0.350749,0.178827,-0.174553,0.340711,0.193786,-0.185943,0.337021,0.240236,-0.219932,0.211405,0.19359,-0.171512,0.257286,0.178578,-0.155442,0.282945,0.156466,-0.210917,0.263605,0.132864,-0.219499,0.292026,0.124221,-0.213629,0.313969,0.168201,-0.226822,0.274024,0.147037,-0.223035,0.311179,0.144698,-0.206284,0.332926,0.185935,-0.23333,0.282723,0.173542,-0.218505,0.316595,0.174758,-0.197038,0.332209,0.206552,-0.235925,0.289467,0.196633,-0.221565,0.314748,0.195668,-0.205379,0.32698,0.182525,-0.20913,0.271534
1769008130,0.999385,0.0972092,-0.109069,0.352388,0.100787,-0.137035,0.423627,0.106329,-0.14719,0.440099,0.124663,-0.150022,0.438961,0.155758,-0.14832,0.428017,0.221259,-0.0722542,0.30815,0.143578,-0.0913469,0.321771,0.117551,-0.101342,0.340867,0.141392,-0.0967377,0.361492,0.122624,-0.112938,0.390194,0.11047,-0.125768,0.406878,0.158878,-0.103465,0.373666,0.134707,-0.123421,0.402996,0.119224,-0.137119,0.421207,0.176774,-0.113948,0.37521,0.154784,-0.129061,0.403648,0.139363,-0.14074,0.421868,0.195254,-0.125019,0.371582,0.179484,-0.132858,0.396754,0.168577,-0.141516,0.41154,0.162073,-0.11243,0.352799,0.999711,0.169162,-0.11764,0.314541,0.117606,-0.173488,0.348314,0.141297,-0.157983,0.364773,0.175134,-0.145185,0.354983,0.190683,-0.156684,0.352367,0.240006,-0.202032,0.231312,0.19305,-0.149353,0.271814,0.177809,-0.131111,0.295833,0.154937,-0.187558,0.280069,0.130318,-0.193069,0.308389,0.121222,-0.184893,0.32939,0.166164,-0.202609,0.292179,0.143989,-0.19541,0.328223,0.141169,-0.176867,0.348402,0.183561,-0.208516,0.301925,0.17038,-0.190836,0.334086,0.171256,-0.168227,0.348022,0.203945,-0.210728,0.309465,0.193707,-0.194022,0.333126,0.192626,-0.176874,0.343958,0.180784,-0.18536,0.288568
1769208098,0.999479,0.0987746,-0.099755,0.358567,0.103335,-0.122702,0.432232,0.109597,-0.131309,0.449731,0.128519,-0.133249,0.449302,0.159073,-0.132045,0.437441,0.222025,-0.0614069,0.312939,0.144988,-0.0824881,0.327469,0.119067,-0.0921565,0.346875,0.142921,-0.0853555,0.367643,0.124535,-0.100248,0.397285,0.112718,-0.112346,0.414739,0.160599,-0.0906473,0.380241,0.137095,-0.109456,0.410844,0.122096,-0.122311,0.430047,0.178861,-0.100347,0.382472,0.157505,-0.114318,0.411958,0.142673,-0.125004,0.431244,0.197745,-0.110942,0.379579,0.182229,-0.117763,0.4052,0.171663,-0.125814,0.420565,0.164188,-0.100808,0.359997,0.999796,0.163325,-0.109232,0.315036,0.112448,-0.165853,0.351009,0.133478,-0.151384,0.368757,0.163712,-0.140677,0.364121,0.182209,-0.151327,0.360365,0.238282,-0.197125,0.239054,0.18933,-0.143334,0.275497,0.172923,-0.123823,0.29768,0.151639,-0.182008,0.284747,0.126164,-0.187135,0.312373,0.116426,-0.17823,0.332782,0.162677,-0.196474,0.297714,0.139011,-0.189032,0.332747,0.134723,-0.170381,0.352565,0.179844,-0.201807,0.308172,0.164452,-0.184986,0.339807,0.16263,-0.163263,0.355004,0.200019,-0.203489,0.31638,0.188135,-0.187668,0.339879,0.185722,-0.170949,0.351159,0.177184,-0.179155,0.293943
1769408073,0.999394,0.0934727,-0.0738588,0.358512,0.0970927,-0.0944027,0.432926,0.102986,-0.101454,0.451098,0.122204,-0.102513,0.451365,0.152644,-0.099824,0.440144,0.215744,-0.0296121,0.315576,0.139512,-0.0545585,0.32837,0.113644,-0.0653388,0.347254,0.136355,-0.0562721,0.368586,0.117989,-0.0716295,0.398002,0.106373,-0.0839505,0.415436,0.153894,-0.0603454,0.381816,0.130457,-0.0795767,0.412206,0.115569,-0.0925122,0.431442,0.172548,-0.0690381,0.384815,0.151115,-0.0833802,0.414066,0.136364,-0.09417,0.433356,0.192023,-0.0787154,0.382734,0.175994,-0.0856132,0.408017,0.165366,-0.093655,0.423344,0.158598,-0.0707861,0.361945,0.99977,0.16421,-0.0824464,0.329605,0.112044,-0.136336,0.367369,0.133877,-0.12139,0.384518,0.16317,-0.112799,0.38094,0.180954,-0.125004,0.378567,0.237928,-0.174919,0.257744,0.189993,-0.118743,0.291911,0.17375,-0.0980217,0.313094,0.151353,-0.156085,0.302168,0.125496,-0.159427,0.329714,0.11579,-0.149542,0.349682,0.161922,-0.170371,0.315711,0.138297,-0.160746,0.350236,0.134512,-0.141144,0.36922,0.17887,-0.175773,0.326488,0.163642,-0.157547,0.357417,0.161928,-0.135517,0.372178,0.198934,-0.177678,0.334918,0.187039,-0.161305,0.35803,0.184583,-0.144554,0.369252,0.176898,-0.153574,0.311468
1769608040,0.999554,0.0892884,-0.0668454,0.361085,0.0926092,-0.0845653,0.436752,0.0987753,-0.0909767,0.455432,0.118129,-0.092032,0.455971,0.148875,-0.0903403,0.444751,0.212286,-0.0253123,0.317449,0.135791,-0.049149,0.330665,0.109619,-0.0589302,0.349673,0.132511,-0.0495768,0.371026,0.113861,-0.0635816,0.400935,0.102058,-0.0750129,0.418843,0.149963,-0.0532088,0.384496,0.126374,-0.0711268,0.415565,0.111401,-0.0830839,0.435358,0.168564,-0.0618564,0.387927,0.147046,-0.0749089,0.417715,0.132276,-0.0846927,0.43752,0.188007,-0.0716873,0.386325,0.172071,-0.0775406,0.411928,0.161513,-0.0849123,0.427636,0.154719,-0.0644328,0.36507,0.99982,0.158523,-0.0741654,0.323876,0.106756,-0.126455,0.36411,0.128421,-0.109963,0.380684,0.156603,-0.101774,0.377941,0.174862,-0.113542,0.376646,0.235516,-0.170179,0.260595,0.185833,-0.112577,0.289495,0.16874,-0.0907173,0.308781,0.147562,-0.149818,0.301497,0.121019,-0.152092,0.328493,0.110833,-0.140943,0.347535,0.157954,-0.163056,0.316193,0.133421,-0.151774,0.349563,0.129245,-0.130871,0.367017,0.17468,-0.167512,0.327723,0.15837,-0.147835,0.357176,0.155945,-0.124994,0.370537,0.194537,-0.168583,0.336767,0.181929,-0.150931,0.35852,0.178973,-0.133572,0.368643,0.17281,-0.146338,0.311266
1769808016,0.999668,0.0921778,-0.0745866,0.363192,0.0974263,-0.0920616,0.439327,0.10442,-0.0985353,0.458034,0.123753,-0.0995323,0.45798,0.153933,-0.0978268,0.445733,0.21366,-0.0306891,0.317684,0.137883,-0.0559943,0.332103,0.112181,-0.0662833,0.351481,0.135389,-0.0568845,0.372556,0.117585,-0.0710452,0.402904,0.106343,-0.0825231,0.42114,0.153152,-0.060191,0.3857,0.130658,-0.0784314,0.417387,0.116395,-0.0905534,0.437601,0.171993,-0.0684476,0.388765,0.151405,-0.0819804,0.418992,0.137299,-0.0920104,0.439156,0.191612,-0.0778492,0.386777,0.176213,-0.0843384,0.412556,0.166111,-0.0920482,0.4284,0.157789,-0.0712524,0.366152,0.999853,0.160029,-0.0818499,0.323828,0.108902,-0.133667,0.362002,0.130967,-0.1173,0.378597,0.158514,-0.109546,0.376461,0.176943,-0.121169,0.375199,0.238032,-0.175961,0.258982,0.187799,-0.119221,0.288677,0.170447,-0.0979635,0.3084,0.149686,-0.156775,0.299607,0.122963,-0.159386,0.326394,0.112814,-0.148229,0.345452,0.160062,-0.17018,0.314163,0.135432,-0.159219,0.347569,0.131466,-0.138289,0.365039,0.176738,-0.174716,0.325733,0.160269,-0.155459,0.355375,0.157839,-0.132715,0.368901,0.196541,-0.175811,0.334893,0.183911,-0.158487,0.356896,0.180998,-0.141178,0.367116,0.174852,-0.153311,0.309586
1770007984,0.999693,0.0956483,-0.0788821,0.361545,0.101749,-0.0970657,0.437967,0.109227,-0.10315,0.45703,0.128666,-0.104244,0.456774,0.158577,-0.102737,0.443997,0.216835,-0.0343015,0.315925,0.141234,-0.0599585,0.330479,0.115605,-0.0704524,0.349845,0.139079,-0.0614916,0.371045,0.121546,-0.0759135,0.401427,0.110488,-0.0874822,0.419718,0.156941,-0.0647522,0.384066,0.134882,-0.0831624,0.41596,0.120913,-0.0952473,0.4364,0.175862,-0.0728831,0.386967,0.155703,-0.0866258,0.417388,0.141919,-0.0966923,0.437755,0.195542,-0.0821173,0.384803,0.18042,-0.0889092,0.410667,0.170541,-0.0967683,0.426579,0.161545,-0.0756504,0.364418,0.999864,0.163992,-0.0879757,0.324726,0.112734,-0.139464,0.36055,0.134258,-0.12372,0.377458,0.161311,-0.116231,0.375975,0.179963,-0.127668,0.374543,0.241964,-0.180412,0.257683,0.191637,-0.12442,0.288517,0.174367,-0.103707,0.30888,0.153335,-0.162261,0.298165,0.126561,-0.165169,0.324871,0.116474,-0.154059,0.343989,0.163719,-0.175806,0.312585,0.13893,-0.165301,0.34602,0.13483,-0.144584,0.36371,0.180368,-0.180408,0.324168,0.163639,-0.161719,0.354027,0.160922,-0.139252,0.367955,0.200136,-0.181518,0.333401,0.187314,-0.164597,0.355604,0.184228,-0.147483,0.3661,0.17844,-0.158803,0.308297
1770207951,0.999753,0.0985504,-0.0791966,0.360657,0.106159,-0.0979669,0.437716,0.114502,-0.104214,0.456917,0.133783,-0.105465,0.456158,0.163563,-0.104229,0.442782,0.219524,-0.0351604,0.314016,0.144007,-0.0604489,0.329297,0.118468,-0.0708606,0.348825,0.142608,-0.0628673,0.37005,0.125468,-0.0772229,0.400687,0.114647,-0.0886084,0.419233,0.160657,-0.0661556,0.382804,0.139257,-0.0845768,0.415137,0.125727,-0.0965116,0.435957,0.179637,-0.0742537,0.385395,0.160044,-0.0879955,0.416184,0.146658,-0.0979929,0.436849,0.199308,-0.0834242,0.382907,0.184707,-0.0903062,0.409044,0.175161,-0.0982173,0.425133,0.165004,-0.076945,0.363039,0.999865,0.167717,-0.0919559,0.326829,0.115819,-0.14375,0.360374,0.13589,-0.129845,0.378297,0.162239,-0.122927,0.378019,0.181448,-0.134392,0.376269,0.244992,-0.182801,0.257046,0.194969,-0.127482,0.289425,0.177938,-0.107302,0.310512,0.156214,-0.165491,0.297569,0.129382,-0.168835,0.324166,0.119396,-0.158047,0.34352,0.166482,-0.179463,0.311661,0.141414,-0.17003,0.345207,0.136902,-0.150077,0.36366,0.183058,-0.184438,0.323195,0.165862,-0.167067,0.35358,0.162518,-0.145429,0.368639,0.202775,-0.185867,0.332493,0.189615,-0.170037,0.355297,0.186174,-0.153568,0.366676,0.181278,-0.162391,0.307923
1770407919,0.999796,0.0966636,-0.0839984,0.357926,0.104112,-0.105009,0.434803,0.112836,-0.112065,0.453882,0.132136,-0.113151,0.453148,0.162057,-0.111015,0.440114,0.217483,-0.0369561,0.313803,0.142193,-0.063673,0.327677,0.116603,-0.075044,0.346592,0.140687,-0.0675065,0.368507,0.123471,-0.0829277,0.398578,0.112644,-0.0949598,0.416707,0.158707,-0.0708599,0.381284,0.13747,-0.0906409,0.412913,0.124044,-0.103474,0.433261,0.177802,-0.0787157,0.383773,0.158292,-0.0938583,0.413952,0.144982,-0.104786,0.434189,0.197638,-0.0874874,0.381159,0.183064,-0.0955352,0.406977,0.173605,-0.104187,0.422732,0.163357,-0.0810081,0.361252,0.999864,0.166338,-0.0938648,0.328233,0.11389,-0.14532,0.359854,0.13326,-0.13237,0.378367,0.159498,-0.125636,0.378741,0.178945,-0.13707,0.376969,0.243738,-0.183697,0.257358,0.193694,-0.128746,0.290301,0.176608,-0.10893,0.311687,0.154612,-0.166668,0.297233,0.127512,-0.170185,0.323533,0.117447,-0.15952,0.342914,0.164694,-0.180872,0.311226,0.139243,-0.171942,0.344622,0.134483,-0.152326,0.363371,0.181137,-0.186065,0.322854,0.163622,-0.169193,0.353339,0.160014,-0.147903,0.368825,0.200755,-0.187691,0.332328,0.187413,-0.172207,0.355263,0.183833,-0.155992,0.366959,0.17958,-0.163796,0.307884
1770607887,0.999801,0.094058,-0.083308,0.356269,0.100864,-0.10401,0.433595,0.109346,-0.111742,0.452388,0.128739,-0.113177,0.45177,0.158847,-0.111501,0.438887,0.21574,-0.0376704,0.313079,0.139991,-0.0633698,0.326365,0.114121,-0.0744906,0.345047,0.138238,-0.0674319,0.367219,0.120678,-0.0825331,0.397254,0.109604,-0.0942541,0.415437,0.156141,-0.0710929,0.380076,0.134466,-0.0906662,0.411538,0.120762,-0.103321,0.431811,0.175113,-0.079221,0.38263,0.155294,-0.0941541,0.412711,0.141764,-0.104948,0.432875,0.194842,-0.0882503,0.380079,0.180134,-0.0961542,0.405866,0.170527,-0.104746,0.421564,0.160757,-0.0812138,0.360022,0.999861,0.167614,-0.0992854,0.331744,0.114567,-0.151152,0.360861,0.133199,-0.139444,0.380031,0.158633,-0.133581,0.381364,0.178279,-0.14532,0.379327,0.244231,-0.1868,0.257356,0.194578,-0.132811,0.292337,0.177716,-0.113747,0.314568,0.15506,-0.170718,0.297525,0.127967,-0.174914,0.323732,0.117997,-0.164823,0.343466,0.165027,-0.18545,0.311047,0.139533,-0.177533,0.344664,0.13463,-0.158702,0.364166,0.181406,-0.191126,0.322538,0.163643,-0.175593,0.353585,0.159625,-0.155206,0.370148,0.200985,-0.193179,0.33201,0.187376,-0.17897,0.355603,0.183519,-0.163505,0.368193,0.180009,-0.168345,0.30834
1770807854,0.999817,0.0945648,-0.086587,0.35686,0.101872,-0.106819,0.434471,0.110841,-0.114895,0.453192,0.130125,-0.116174,0.452386,0.160344,-0.114473,0.439343,0.215808,-0.0401264,0.313186,0.140289,-0.0663396,0.326852,0.11458,-0.0776768,0.345626,0.13881,-0.0704537,0.36773,0.121438,-0.0855531,0.397874,0.110486,-0.0971877,0.416187,0.156814,-0.0740575,0.380462,0.135503,-0.0937412,0.412103,0.122036,-0.106437,0.43251,0.175844,-0.0820927,0.382871,0.156309,-0.097085,0.413109,0.142975,-0.10791,0.433385,0.195603,-0.0910103,0.380168,0.181183,-0.0990433,0.406077,0.171789,-0.107685,0.421876,0.16135,-0.0841039,0.360354,0.999864,0.167457,-0.101269,0.331446,0.114529,-0.154064,0.35993,0.13185,-0.143633,0.379809,0.156669,-0.138201,0.382159,0.177048,-0.149795,0.380065,0.244996,-0.187793,0.256824,0.194847,-0.134401,0.291999,0.177748,-0.115572,0.314249,0.155496,-0.172651,0.296621,0.128243,-0.177288,0.322589,0.118093,-0.167514,0.34239,0.165434,-0.187533,0.309999,0.139471,-0.18056,0.343466,0.133928,-0.162366,0.363396,0.181761,-0.193304,0.321517,0.16338,-0.178845,0.352722,0.158525,-0.159257,0.370011,0.201285,-0.195412,0.331089,0.187252,-0.182105,0.354959,0.182895,-0.167287,0.36815,0.180358,-0.17032,0.307649
1771007822,0.999824,0.0942242,-0.090761,0.353714,0.101602,-0.112066,0.431847,0.110885,-0.120497,0.45058,0.130253,-0.121711,0.449793,0.160676,-0.119688,0.436897,0.215629,-0.0420327,0.312445,0.140252,-0.0693861,0.324993,0.114398,-0.081462,0.343095,0.138712,-0.0741677,0.366059,0.121255,-0.0899613,0.395796,0.110267,-0.102006,0.41382,0.156702,-0.0778872,0.378776,0.135472,-0.0983875,0.409949,0.122062,-0.111556,0.430091,0.175793,-0.0858089,0.381082,0.156324,-0.101639,0.410932,0.143059,-0.112958,0.430984,0.195638,-0.0944981,0.378261,0.18133,-0.103259,0.403996,0.172042,-0.112363,0.419597,0.161392,-0.0874691,0.358479,0.999857,0.169465,-0.105255,0.33192,0.116593,-0.158524,0.359453,0.13316,-0.149147,0.379733,0.157418,-0.144272,0.382691,0.178241,-0.155874,0.38043,0.247066,-0.190423,0.255844,0.196862,-0.137673,0.291889,0.179763,-0.119257,0.314482,0.157507,-0.176049,0.295794,0.130267,-0.181094,0.321699,0.120135,-0.171664,0.341676,0.167428,-0.191183,0.3089,0.141343,-0.18499,0.342425,0.135546,-0.167366,0.362791,0.183739,-0.197172,0.32033,0.165079,-0.18367,0.351797,0.159784,-0.164782,0.369724,0.203249,-0.19946,0.329888,0.189026,-0.187008,0.354103,0.18442,-0.172757,0.367824,0.182352,-0.173924,0.306903
1771207790,0.999816,0.0946676,-0.0909639,0.352452,0.102917,-0.114573,0.430286,0.112366,-0.123633,0.448664,0.131631,-0.124983,0.447608,0.16203,-0.122668,0.434647,0.216284,-0.0426825,0.311351,0.140809,-0.069614,0.323896,0.114911,-0.0817286,0.341911,0.139672,-0.0756371,0.364905,0.122383,-0.0918814,0.394497,0.111487,-0.104199,0.412392,0.157745,-0.0796494,0.377414,0.136699,-0.100756,0.408307,0.12341,-0.114303,0.428278,0.17683,-0.0876655,0.379426,0.157516,-0.104084,0.409059,0.144349,-0.115819,0.428935,0.196628,-0.0963521,0.376291,0.182487,-0.105605,0.401946,0.173289,-0.115013,0.41742,0.162258,-0.0888499,0.356902,0.999857,0.170048,-0.106044,0.330481,0.118123,-0.160578,0.359242,0.13401,-0.151865,0.379858,0.158153,-0.146987,0.383062,0.179545,-0.158277,0.380572,0.248663,-0.191078,0.255099,0.197962,-0.13861,0.29093,0.180568,-0.120119,0.313235,0.159134,-0.177384,0.295354,0.131988,-0.182719,0.321298,0.121783,-0.173533,0.341352,0.169172,-0.192526,0.308361,0.143038,-0.186876,0.341944,0.136865,-0.169681,0.362564,0.185546,-0.198481,0.319718,0.166736,-0.185537,0.351331,0.161023,-0.167122,0.369617,0.205094,-0.200708,0.329214,0.190798,-0.188692,0.353606,0.185991,-0.174781,0.367604,0.183994,-0.17517,0.306415
