tracking_timestamp_us,left_yaw_rads_cpf,right_yaw_rads_cpf,pitch_rads_cpf,depth_m,left_yaw_low_rads_cpf,right_yaw_low_rads_cpf,pitch_low_rads_cpf,left_yaw_high_rads_cpf,right_yaw_high_rads_cpf,pitch_high_rads_cpf,tx_left_eye_cpf,ty_left_eye_cpf,tz_left_eye_cpf,tx_right_eye_cpf,ty_right_eye_cpf,tz_right_eye_cpf,session_uid
157702622,-0.11919663101434708,-0.120203897356987,-0.4806670844554901,4.0,-0.14190956950187683,-0.1436350792646408,-0.5149473547935486,-0.09563803672790527,-0.09613403677940369,-0.4301757514476776,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
157802622,-0.11704443395137787,-0.1253153532743454,-0.5087803602218628,4.0,-0.14028802514076233,-0.15131475031375885,-0.5449213981628418,-0.09288178384304047,-0.09728670120239258,-0.451026052236557,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
157902622,-0.10982842743396759,-0.11963945627212524,-0.5568436980247498,4.0,-0.16048157215118408,-0.15523622930049896,-0.5999339818954468,-0.07092638313770294,-0.07851740717887878,-0.4602346122264862,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158002622,-0.12856200337409973,-0.14209742844104767,-0.6084973216056824,4.0,-0.3452411890029907,-0.17627455294132233,-0.6862310767173767,0.05834688991308212,-0.10362270474433899,-0.44031891226768494,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158102622,-0.11644333600997925,-0.14109459519386292,-0.6158583760261536,3.0962232736221935,-0.5002772212028503,-0.17532657086849213,-0.7273109555244446,0.21549391746520996,-0.10089394450187683,-0.37175169587135315,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158202622,-0.1089615672826767,-0.12585943937301636,-0.7213713526725769,4.0,-0.18913918733596802,-0.182815819978714,-0.7783397436141968,-0.04590669274330139,-0.05837363004684448,-0.5915985703468323,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158302622,-0.09465281665325165,-0.11177755892276764,-0.762111246585846,4.0,-0.15786303579807281,-0.17964085936546326,-0.8209459185600281,-0.040273163467645645,-0.026603303849697113,-0.6269515752792358,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158402622,-0.047818444669246674,-0.09401258826255798,-0.7697343826293945,1.8917858238434562,-0.2764233648777008,-0.15691711008548737,-0.8599771857261658,0.14746308326721191,-0.014184385538101196,-0.5604400634765625,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158502622,-0.03259947896003723,-0.09895341098308563,-0.7506420612335205,1.293808266171854,-0.7116888761520386,-0.14576356112957,-0.9296512007713318,0.5676721334457397,-0.04147786647081375,-0.36207473278045654,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158602622,-0.03815150260925293,-0.10106368362903595,-0.7916440963745117,1.419451832641159,-0.44354864954948425,-0.14549025893211365,-0.9136431813240051,0.3178671598434448,-0.04644434154033661,-0.5236325860023499,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158702622,-0.03449717164039612,-0.10383161902427673,-0.7532097101211548,1.240701476884882,-0.6031283736228943,-0.16438442468643188,-0.9153257608413696,0.4720039367675781,-0.02832692116498947,-0.40143218636512756,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158802622,-0.07150471210479736,-0.11327669024467468,-0.7776196599006653,2.1027450623656287,-0.13687372207641602,-0.22368015348911285,-0.8494338989257812,-0.01856599934399128,0.018613319844007492,-0.6018486022949219,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
158902622,-0.05004846304655075,-0.1107422411441803,-0.6921288967132568,1.341706806440558,-0.33738479018211365,-0.19605652987957,-0.801447331905365,0.197000652551651,-0.008324451744556427,-0.44949108362197876,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159002622,-0.07540096342563629,-0.10149815678596497,-0.6418371796607971,2.997655398786112,-0.4950501322746277,-0.21870489418506622,-0.7845702171325684,0.29110050201416016,0.028014104813337326,-0.31840381026268005,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159102622,-0.06993131339550018,-0.07740940153598785,-0.6178244948387146,4.0,-0.32839375734329224,-0.1547655165195465,-0.7136598825454712,0.1491629183292389,0.009533658623695374,-0.39057937264442444,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159202622,-0.04034624248743057,-0.051381658762693405,-0.48732316493988037,4.0,-0.06537310779094696,-0.07739086449146271,-0.5237209796905518,-0.014732927083969116,-0.022880032658576965,-0.42892012000083923,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159302622,-0.04440931975841522,-0.033839333802461624,-0.39301085472106934,4.0,-0.06863435357809067,-0.0548219233751297,-0.42489004135131836,-0.020483732223510742,-0.012328334152698517,-0.3409538269042969,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159402622,-0.03771230950951576,-0.030020441859960556,-0.3314284086227417,4.0,-0.058142244815826416,-0.052659712731838226,-0.36275243759155273,-0.01689460314810276,-0.006987616419792175,-0.28249919414520264,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159502622,-0.03749316185712814,-0.02901480719447136,-0.29480621218681335,4.0,-0.057940997183322906,-0.04968232661485672,-0.3247164487838745,-0.017097461968660355,-0.0077330321073532104,-0.2486475706100464,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159602622,-0.019834600389003754,-0.03906646743416786,-0.31474530696868896,3.443307068571589,-0.041507601737976074,-0.06178595870733261,-0.346515953540802,0.001253221184015274,-0.01592586189508438,-0.2637547254562378,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159702622,-0.017737988382577896,-0.03198396787047386,-0.3543127179145813,4.0,-0.03802211955189705,-0.059084177017211914,-0.38728010654449463,0.0027699656784534454,-0.004537440836429596,-0.3015250861644745,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159802622,0.0020214468240737915,-0.0153733529150486,-0.3582770824432373,3.8671446282948434,-0.018974214792251587,-0.03628517687320709,-0.38910794258117676,0.02288256213068962,0.005918413400650024,-0.30979785323143005,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
159902622,0.020146340131759644,-0.012147154659032822,-0.3609214127063751,2.08500312798122,-0.0006313957273960114,-0.04033033549785614,-0.394472599029541,0.040805354714393616,0.0161123089492321,-0.30554619431495667,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
160002622,0.01617804914712906,-0.010076295584440231,-0.3603947162628174,2.5641813409532253,-0.003349628299474716,-0.03424377739429474,-0.391834557056427,0.036272600293159485,0.014525074511766434,-0.3117140531539917,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
160102622,0.002224832773208618,-0.021950077265501022,-0.35689136385917664,2.780974985712821,-0.017557043582201004,-0.061036817729473114,-0.39246422052383423,0.022452976554632187,0.01661691814661026,-0.29598766565322876,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
160202622,-0.000421181321144104,-0.018314454704523087,-0.34265580773353577,3.7379113036215097,-0.020464502274990082,-0.037859924137592316,-0.3725931644439697,0.02014792710542679,0.0016568005084991455,-0.29709693789482117,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
160302622,0.0011604540050029755,-0.018944639712572098,-0.33040326833724976,3.312457340575623,-0.01865897700190544,-0.03845199942588806,-0.3598253130912781,0.021123621612787247,0.0009100362658500671,-0.28412431478500366,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
160402622,0.00261799618601799,-0.01820812001824379,-0.3297045826911926,3.1970357100744105,-0.017230425029993057,-0.03901901841163635,-0.35974448919296265,0.02265331521630287,0.0036599263548851013,-0.28122180700302124,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
160502622,0.013673461973667145,-0.017611142247915268,-0.32880109548568726,2.1275753983389905,-0.005698170512914658,-0.03752637654542923,-0.35832828283309937,0.033241838216781616,0.003371588885784149,-0.2815573513507843,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
160602622,0.010059505701065063,-0.02211659774184227,-0.32907339930534363,2.0687723706233765,-0.009685862809419632,-0.04190000146627426,-0.3588380217552185,0.029979214072227478,-0.0014792904257774353,-0.2821354568004608,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
160702622,0.015404623001813889,-0.01517721638083458,-0.3239380717277527,2.1728996484347607,-0.0047796182334423065,-0.03453455865383148,-0.3536561131477356,0.035491615533828735,0.004786543548107147,-0.27631253004074097,0.0315,0.0,0.0,-0.0315,0.0,0.0,9123c598-cbed-4083-997a-e42195bde05f
